C:\Python\Data\IMG\center_2021_01_15_22_29_46_893.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_46_893.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_46_893.jpg, 0, 0, 0, 9.888416E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_46_996.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_46_996.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_46_996.jpg, 0, 0, 0, 9.839564E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_47_100.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_47_100.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_47_100.jpg, 0, 0, 0, 0.0001014097
C:\Python\Data\IMG\center_2021_01_15_22_29_47_201.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_47_201.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_47_201.jpg, 0, 0, 0, 0.0001023616
C:\Python\Data\IMG\center_2021_01_15_22_29_47_305.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_47_305.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_47_305.jpg, 0, 0, 0, 0.0001013012
C:\Python\Data\IMG\center_2021_01_15_22_29_47_407.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_47_407.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_47_407.jpg, 0, 0, 0, 9.840795E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_47_508.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_47_508.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_47_508.jpg, 0, 0, 0, 9.89938E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_47_611.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_47_611.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_47_611.jpg, 0, 0, 0, 0.0001008996
C:\Python\Data\IMG\center_2021_01_15_22_29_47_719.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_47_719.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_47_719.jpg, 0, 0, 0, 0.0001011047
C:\Python\Data\IMG\center_2021_01_15_22_29_47_825.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_47_825.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_47_825.jpg, 0, 0, 0, 9.849641E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_47_938.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_47_938.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_47_938.jpg, 0, 0, 0, 0.0001037759
C:\Python\Data\IMG\center_2021_01_15_22_29_48_039.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_48_039.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_48_039.jpg, 0, 0, 0, 9.897064E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_48_145.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_48_145.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_48_145.jpg, 0, 0, 0, 0.0001012284
C:\Python\Data\IMG\center_2021_01_15_22_29_48_256.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_48_256.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_48_256.jpg, 0, 0, 0, 9.870585E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_48_364.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_48_364.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_48_364.jpg, 0, 0, 0, 9.981586E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_48_466.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_48_466.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_48_466.jpg, 0, 0, 0, 9.951132E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_48_573.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_48_573.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_48_573.jpg, 0, 0, 0, 9.925744E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_48_681.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_48_681.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_48_681.jpg, 0, 0, 0, 9.969985E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_48_784.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_48_784.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_48_784.jpg, 0, 0, 0, 9.852266E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_48_894.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_48_894.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_48_894.jpg, 0, 0, 0, 0.0001027574
C:\Python\Data\IMG\center_2021_01_15_22_29_49_004.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_49_004.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_49_004.jpg, 0, 0, 0, 9.805206E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_49_116.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_49_116.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_49_116.jpg, 0, 0, 0, 9.972636E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_49_220.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_49_220.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_49_220.jpg, 0, 0, 0, 9.826613E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_49_333.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_49_333.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_49_333.jpg, 0, 0, 0, 9.903701E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_49_435.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_49_435.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_49_435.jpg, 0, 0, 0, 9.903332E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_49_543.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_49_543.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_49_543.jpg, 0, 0, 0, 0.0001004884
C:\Python\Data\IMG\center_2021_01_15_22_29_49_651.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_49_651.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_49_651.jpg, 0, 0, 0, 9.904424E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_49_759.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_49_759.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_49_759.jpg, 0, 0, 0, 9.844071E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_49_871.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_49_871.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_49_871.jpg, 0, 0, 0, 9.93715E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_49_975.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_49_975.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_49_975.jpg, 0, 0, 0, 0.0001003331
C:\Python\Data\IMG\center_2021_01_15_22_29_50_086.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_50_086.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_50_086.jpg, 0, 0, 0, 0.0001028216
C:\Python\Data\IMG\center_2021_01_15_22_29_50_206.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_50_206.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_50_206.jpg, 0, 0, 0, 9.9816E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_50_333.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_50_333.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_50_333.jpg, 0, 0, 0, 0.0001015751
C:\Python\Data\IMG\center_2021_01_15_22_29_50_459.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_50_459.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_50_459.jpg, 0, 0, 0, 9.914917E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_50_567.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_50_567.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_50_567.jpg, 0, 0, 0, 9.867098E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_50_667.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_50_667.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_50_667.jpg, 0, 0, 0, 9.836879E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_50_781.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_50_781.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_50_781.jpg, 0, 0, 0, 9.880608E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_50_883.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_50_883.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_50_883.jpg, 0, 0, 0, 0.0001028965
C:\Python\Data\IMG\center_2021_01_15_22_29_50_991.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_50_991.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_50_991.jpg, 0, 0, 0, 9.953151E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_51_090.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_51_090.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_51_090.jpg, 0, 0, 0, 0.0001007674
C:\Python\Data\IMG\center_2021_01_15_22_29_51_204.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_51_204.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_51_204.jpg, 0, 0, 0, 0.0001007897
C:\Python\Data\IMG\center_2021_01_15_22_29_51_310.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_51_310.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_51_310.jpg, 0, 0, 0, 9.851465E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_51_412.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_51_412.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_51_412.jpg, 0, 0, 0, 0.0001002831
C:\Python\Data\IMG\center_2021_01_15_22_29_51_521.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_51_521.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_51_521.jpg, 0, 0, 0, 9.881227E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_51_636.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_51_636.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_51_636.jpg, 0, 0, 0, 9.934187E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_51_751.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_51_751.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_51_751.jpg, 0, 0, 0, 0.000101296
C:\Python\Data\IMG\center_2021_01_15_22_29_51_863.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_51_863.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_51_863.jpg, 0, 0, 0, 9.924784E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_51_968.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_51_968.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_51_968.jpg, 0, 0, 0, 9.903619E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_52_072.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_52_072.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_52_072.jpg, 0, 0, 0, 0.0001004045
C:\Python\Data\IMG\center_2021_01_15_22_29_52_182.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_52_182.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_52_182.jpg, 0, 0, 0, 9.855189E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_52_284.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_52_284.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_52_284.jpg, 0, 0, 0, 9.811579E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_52_387.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_52_387.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_52_387.jpg, 0, 0, 0, 0.0001006087
C:\Python\Data\IMG\center_2021_01_15_22_29_52_494.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_52_494.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_52_494.jpg, 0, 0, 0, 9.908654E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_52_605.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_52_605.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_52_605.jpg, 0, 0, 0, 9.915551E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_52_724.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_52_724.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_52_724.jpg, 0, 0, 0, 9.900911E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_52_828.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_52_828.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_52_828.jpg, 0, 0, 0, 0.000100523
C:\Python\Data\IMG\center_2021_01_15_22_29_52_938.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_52_938.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_52_938.jpg, 0, 0, 0, 9.861573E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_53_041.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_53_041.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_53_041.jpg, 0, 0, 0, 9.944709E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_53_156.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_53_156.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_53_156.jpg, 0, 0, 0, 9.891237E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_53_270.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_53_270.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_53_270.jpg, 0, 0, 0, 9.920209E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_53_386.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_53_386.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_53_386.jpg, 0, 0, 0, 9.852729E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_53_491.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_53_491.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_53_491.jpg, 0, 0, 0, 9.864286E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_53_605.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_53_605.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_53_605.jpg, 0, 0, 0, 9.891447E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_53_728.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_53_728.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_53_728.jpg, 0, 0, 0, 9.866957E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_53_834.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_53_834.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_53_834.jpg, 0, 0, 0, 9.840608E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_53_939.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_53_939.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_53_939.jpg, 0, 0, 0, 0.0001020662
C:\Python\Data\IMG\center_2021_01_15_22_29_54_050.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_54_050.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_54_050.jpg, 0, 0, 0, 9.836105E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_54_163.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_54_163.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_54_163.jpg, 0, 0, 0, 9.887506E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_54_273.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_54_273.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_54_273.jpg, 0, 0, 0, 9.864151E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_54_382.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_54_382.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_54_382.jpg, 0, 0, 0, 9.849535E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_54_493.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_54_493.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_54_493.jpg, 0, 0, 0, 9.926551E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_54_596.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_54_596.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_54_596.jpg, 0, 0, 0, 9.86283E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_54_716.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_54_716.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_54_716.jpg, 0, 0, 0, 9.85705E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_54_823.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_54_823.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_54_823.jpg, 0, 0, 0, 9.965798E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_54_935.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_54_935.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_54_935.jpg, 0, 0, 0, 9.952648E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_55_054.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_55_054.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_55_054.jpg, 0, 0, 0, 9.89441E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_55_166.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_55_166.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_55_166.jpg, 0, 0, 0, 0.0001029253
C:\Python\Data\IMG\center_2021_01_15_22_29_55_280.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_55_280.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_55_280.jpg, 0, 0, 0, 9.896039E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_55_401.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_55_401.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_55_401.jpg, 0, 0, 0, 0.0001008875
C:\Python\Data\IMG\center_2021_01_15_22_29_55_506.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_55_506.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_55_506.jpg, 0, 0, 0, 0.0001039757
C:\Python\Data\IMG\center_2021_01_15_22_29_55_611.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_55_611.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_55_611.jpg, 0, 0, 0, 9.873346E-05
C:\Python\Data\IMG\center_2021_01_15_22_29_55_717.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_55_717.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_55_717.jpg, 0, 0, 0, 0.0001014334
C:\Python\Data\IMG\center_2021_01_15_22_29_55_820.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_55_820.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_55_820.jpg, 0, 0.08716325, 0, 0.03977005
C:\Python\Data\IMG\center_2021_01_15_22_29_55_940.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_55_940.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_55_940.jpg, 0, 0.4797585, 0, 0.4768397
C:\Python\Data\IMG\center_2021_01_15_22_29_56_046.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_56_046.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_56_046.jpg, 0, 0.792239, 0, 1.263605
C:\Python\Data\IMG\center_2021_01_15_22_29_56_151.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_56_151.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_56_151.jpg, 0, 1, 0, 2.62257
C:\Python\Data\IMG\center_2021_01_15_22_29_56_259.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_56_259.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_56_259.jpg, 0, 1, 0, 3.79414
C:\Python\Data\IMG\center_2021_01_15_22_29_56_374.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_56_374.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_56_374.jpg, 0, 1, 0, 5.194077
C:\Python\Data\IMG\center_2021_01_15_22_29_56_484.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_56_484.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_56_484.jpg, 0, 1, 0, 6.347434
C:\Python\Data\IMG\center_2021_01_15_22_29_56_605.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_56_605.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_56_605.jpg, 0, 1, 0, 7.71671
C:\Python\Data\IMG\center_2021_01_15_22_29_56_734.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_56_734.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_56_734.jpg, 0, 1, 0, 9.294071
C:\Python\Data\IMG\center_2021_01_15_22_29_56_834.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_56_834.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_56_834.jpg, 0, 1, 0, 10.40753
C:\Python\Data\IMG\center_2021_01_15_22_29_56_946.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_56_946.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_56_946.jpg, 0, 1, 0, 11.60464
C:\Python\Data\IMG\center_2021_01_15_22_29_57_067.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_57_067.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_57_067.jpg, 0, 1, 0, 12.70423
C:\Python\Data\IMG\center_2021_01_15_22_29_57_167.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_57_167.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_57_167.jpg, 0, 1, 0, 13.84222
C:\Python\Data\IMG\center_2021_01_15_22_29_57_271.jpg, C:\Python\Data\IMG\left_2021_01_15_22_29_57_271.jpg, C:\Python\Data\IMG\right_2021_01_15_22_29_57_271.jpg, 0, 1, 0, 15.1386
